,issue_key,project_key,author,id,created,body,chronological_number,clean_comment
523,MCOL-25,MCOL,Andrew Hutchings,86832,2016-09-26 19:02:03,"All my notes:

{noformat}
Compare failed - working_tpch1/aggregation/group_concat.sql - Concat of long strings appears to be truncated at 512 characters

Ref failed - working_tpch1/misc/bug2954.sql - First query in test now returns an error in MariaDB and Columnstore. Either remove or update ref
Ref failed - working_tpch1/misc/bug3481.sql - Test is columnstore only so fails RefDB
Ref failed - working_tpch1/misc/bug4827.sql - Case sensitivity error in test table name
Compare failed - working_tpch1/misc/bug2584.sql - The following query needs an order by in the test:
select x1.varchar_4, y1.char_8 from table100_char as x1, table10_char as
y1 where x1.varchar_4 = y1.char_8;
Compare failed - working_tpch1/misc/bug2892.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/misc/bug3475.sql - Precision error in MariaDB (ColumnStore actually handles this better)
Compare failed - working_tpch1/misc/bug3881.sql - ColumnStore returns results in different order. I think the queries need fixing

Compare failed - working_tpch1/postprocess/func_3.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/postprocess/order_by_func_bug.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.

Ref failed - working_tpch1/qa_fe_cnxFunctions/bug3333.sql - Test is columnstore only so fails RefDB
Compare failed - working_tpch1/qa_fe_cnxFunctions/bug3334_ceil.sql - Precision error, I think ColumnStore is generating better results than MariaDB
Compare failed - working_tpch1/qa_fe_cnxFunctions/bug3506.sql - Bug: Random seeding behaves differently to MariaDB for negative seed values
Compare failed - working_tpch1/qa_fe_cnxFunctions/bug3584.sql - Bug: time(0) doesn't compare to '0' (in quotes). Bug2: compare with '074000' returns wrong result, minutes appear to be truncated.
Compare failed - working_tpch1/qa_fe_cnxFunctions/bug3788.sql - Bug: reverse() function puts a '+' before the 'e'
Compare failed - working_tpch1/qa_fe_cnxFunctions/CAST.sql - Bug: cast() 0 to date / datetime returns NULL instead of 0 date/datetime
Compare failed - working_tpch1/qa_fe_cnxFunctions/concat_ws.sql - MCOL-271
Compare failed - working_tpch1/qa_fe_cnxFunctions/CONVERT.sql - Bug convert() 0 to date / datetime returns NULL instead of 0 date/datetime
Compare failed - working_tpch1/qa_fe_cnxFunctions/degrees.sql - Precision error
Compare failed - working_tpch1/qa_fe_cnxFunctions/EXTRACT.DM.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_cnxFunctions/from_unixtime.sql - Bug: datetime to int returns junk. Also: test needs microsecond support
Compare failed - working_tpch1/qa_fe_cnxFunctions/insert.sql - Bug: INSERT() function misbehaves when 'pos' or 'len' parameters are out of range
Compare failed - working_tpch1/qa_fe_cnxFunctions/LOG2.NS.sql - Precision error
Compare failed - working_tpch1/qa_fe_cnxFunctions/makedate.sql - Bug: year(0) returns NULL
Compare failed - working_tpch1/qa_fe_cnxFunctions/MONTHNAME.DS.sql - Bug: MONTHNAME() to int should equal 0, currently equals month number
Compare failed - working_tpch1/qa_fe_cnxFunctions/RADIANS.NS.sql - Precision error
Compare failed - working_tpch1/qa_fe_cnxFunctions/repeat.sql - MCOL-271
Compare failed - working_tpch1/qa_fe_cnxFunctions/SUBSTRING_INDEX.sql - MCOL-271
Compare failed - working_tpch1/qa_fe_cnxFunctions/subtime.sql - Bug: subtime off by one second for select cdate, subtime(cdate, '66 12:12:12') from datatypetestm;
Compare failed - working_tpch1/qa_fe_cnxFunctions/WEEK.DM.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_cnxFunctions/WEEK.DS.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_cnxFunctions/YEARWEEK.DM.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_cnxFunctions/YEARWEEK.DS.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.

Compare failed - working_tpch1/qa_fe_postProcessedFunctions/CONCAT_WS.SM.sql - MCOL-271
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/LOG2.NS.sql - Precision error
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/SEC_TO_TIME.NS.sql - Requires microsecond support
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/WEEK.DM.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/WEEK.DS.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/WEEKOFYEAR.DS.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/YEARWEEK.DM.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/YEARWEEK.DS.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.

Compare failed - working_tpch1/view/view.sql - Bug: bad NULL match when VIEW used in subquery
{noformat}

Bugs to be filed",3,"All my notes:

{noformat}
Compare failed - working_tpch1/aggregation/group_concat.sql - Concat of long strings appears to be truncated at 512 characters

Ref failed - working_tpch1/misc/bug2954.sql - First query in test now returns an error in MariaDB and Columnstore. Either remove or update ref
Ref failed - working_tpch1/misc/bug3481.sql - Test is columnstore only so fails RefDB
Ref failed - working_tpch1/misc/bug4827.sql - Case sensitivity error in test table name
Compare failed - working_tpch1/misc/bug2584.sql - The following query needs an order by in the test:
select x1.varchar_4, y1.char_8 from table100_char as x1, table10_char as
y1 where x1.varchar_4 = y1.char_8;
Compare failed - working_tpch1/misc/bug2892.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/misc/bug3475.sql - Precision error in MariaDB (ColumnStore actually handles this better)
Compare failed - working_tpch1/misc/bug3881.sql - ColumnStore returns results in different order. I think the queries need fixing

Compare failed - working_tpch1/postprocess/func_3.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/postprocess/order_by_func_bug.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.

Ref failed - working_tpch1/qa_fe_cnxFunctions/bug3333.sql - Test is columnstore only so fails RefDB
Compare failed - working_tpch1/qa_fe_cnxFunctions/bug3334_ceil.sql - Precision error, I think ColumnStore is generating better results than MariaDB
Compare failed - working_tpch1/qa_fe_cnxFunctions/bug3506.sql - Bug: Random seeding behaves differently to MariaDB for negative seed values
Compare failed - working_tpch1/qa_fe_cnxFunctions/bug3584.sql - Bug: time(0) doesn't compare to '0' (in quotes). Bug2: compare with '074000' returns wrong result, minutes appear to be truncated.
Compare failed - working_tpch1/qa_fe_cnxFunctions/bug3788.sql - Bug: reverse() function puts a '+' before the 'e'
Compare failed - working_tpch1/qa_fe_cnxFunctions/CAST.sql - Bug: cast() 0 to date / datetime returns NULL instead of 0 date/datetime
Compare failed - working_tpch1/qa_fe_cnxFunctions/concat_ws.sql - MCOL-271
Compare failed - working_tpch1/qa_fe_cnxFunctions/CONVERT.sql - Bug convert() 0 to date / datetime returns NULL instead of 0 date/datetime
Compare failed - working_tpch1/qa_fe_cnxFunctions/degrees.sql - Precision error
Compare failed - working_tpch1/qa_fe_cnxFunctions/EXTRACT.DM.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_cnxFunctions/from_unixtime.sql - Bug: datetime to int returns junk. Also: test needs microsecond support
Compare failed - working_tpch1/qa_fe_cnxFunctions/insert.sql - Bug: INSERT() function misbehaves when 'pos' or 'len' parameters are out of range
Compare failed - working_tpch1/qa_fe_cnxFunctions/LOG2.NS.sql - Precision error
Compare failed - working_tpch1/qa_fe_cnxFunctions/makedate.sql - Bug: year(0) returns NULL
Compare failed - working_tpch1/qa_fe_cnxFunctions/MONTHNAME.DS.sql - Bug: MONTHNAME() to int should equal 0, currently equals month number
Compare failed - working_tpch1/qa_fe_cnxFunctions/RADIANS.NS.sql - Precision error
Compare failed - working_tpch1/qa_fe_cnxFunctions/repeat.sql - MCOL-271
Compare failed - working_tpch1/qa_fe_cnxFunctions/SUBSTRING_INDEX.sql - MCOL-271
Compare failed - working_tpch1/qa_fe_cnxFunctions/subtime.sql - Bug: subtime off by one second for select cdate, subtime(cdate, '66 12:12:12') from datatypetestm;
Compare failed - working_tpch1/qa_fe_cnxFunctions/WEEK.DM.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_cnxFunctions/WEEK.DS.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_cnxFunctions/YEARWEEK.DM.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_cnxFunctions/YEARWEEK.DS.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.

Compare failed - working_tpch1/qa_fe_postProcessedFunctions/CONCAT_WS.SM.sql - MCOL-271
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/LOG2.NS.sql - Precision error
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/SEC_TO_TIME.NS.sql - Requires microsecond support
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/WEEK.DM.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/WEEK.DS.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/WEEKOFYEAR.DS.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/YEARWEEK.DM.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.
Compare failed - working_tpch1/qa_fe_postProcessedFunctions/YEARWEEK.DS.sql - InfiniDB had different week number behaviour to MariaDB. This test will always fail whilst Columnstore retains this behaviour.

Compare failed - working_tpch1/view/view.sql - Bug: bad NULL match when VIEW used in subquery
{noformat}

Bugs to be filed"
524,MCOL-25,MCOL,Andrew Hutchings,86833,2016-09-26 19:03:49,Note that I haven't tried working_tpch1_calpontonly yet as described in the bug description.,4,Note that I haven't tried working_tpch1_calpontonly yet as described in the bug description.
525,MCOL-25,MCOL,Andrew Hutchings,86834,2016-09-26 19:39:16,Update: all of working_tpch1_calpontonly passed.,5,Update: all of working_tpch1_calpontonly passed.
526,MCOL-25,MCOL,Andrew Hutchings,86995,2016-10-03 12:04:07,"Many of the regression issues have been fixed. The remaining issues are to do with the difference between InfiniDB/ColumnStore and InnoDB/Aria. I have fixed the regression suite for ref file issues.

When enabling all the working_tpch1 in test001 the only failing test now is working_tpch1_compareLogOnly/partitionOptimization/bug5848.sql which is covered by MCOL-339. Since that is being handled separately I'm closing this bug.",6,"Many of the regression issues have been fixed. The remaining issues are to do with the difference between InfiniDB/ColumnStore and InnoDB/Aria. I have fixed the regression suite for ref file issues.

When enabling all the working_tpch1 in test001 the only failing test now is working_tpch1_compareLogOnly/partitionOptimization/bug5848.sql which is covered by MCOL-339. Since that is being handled separately I'm closing this bug."
527,MCOL-25,MCOL,Andrew Hutchings,86996,2016-10-03 12:05:04,Chose PrimProc for this as most of the problems were there. See my previous comment for resolution details.,7,Chose PrimProc for this as most of the problems were there. See my previous comment for resolution details.
528,MCOL-251,MCOL,David Hill,84949,2016-07-13 20:29:39,it was agreed that the snmptrap functionality would be moved from columnstore. ,1,it was agreed that the snmptrap functionality would be moved from columnstore. 
529,MCOL-251,MCOL,David Hill,87247,2016-10-10 16:30:31,"Changes being made:

1. remove the issuing of snmptrapds
2. which will removing the luanching of snmptrapd
3. remove the snmptrap prompts in postConfigure
4. change code to issue alarms directly and not have it based on the trap being issued first
5. last but not least, remove all references to the snmp libraries and divorce Columnstore from having snmp libraries as build and install dependencies.

This is actively being worked now in MCOL-251 repo

",2,"Changes being made:

1. remove the issuing of snmptrapds
2. which will removing the luanching of snmptrapd
3. remove the snmptrap prompts in postConfigure
4. change code to issue alarms directly and not have it based on the trap being issued first
5. last but not least, remove all references to the snmp libraries and divorce Columnstore from having snmp libraries as build and install dependencies.

This is actively being worked now in MCOL-251 repo

"
530,MCOL-251,MCOL,David Hill,87265,2016-10-10 23:04:29,"code changes are completed...

1. Issue alarms without snmptraps
2. change code that referenced the term snmpmanager to alarmmanager
3. removed code for snmpmanager and add alarmmanager under oamapps
4. removed the build and install dependencies for net-snmp
5. snmptrapd not being started and prompt removed from postConfigure

ready for review in enegine mcol-251... a lot of files were changed
",3,"code changes are completed...

1. Issue alarms without snmptraps
2. change code that referenced the term snmpmanager to alarmmanager
3. removed code for snmpmanager and add alarmmanager under oamapps
4. removed the build and install dependencies for net-snmp
5. snmptrapd not being started and prompt removed from postConfigure

ready for review in enegine mcol-251... a lot of files were changed
"
531,MCOL-251,MCOL,David Hill,87266,2016-10-10 23:06:06,"How to test:

1. make sure you can build with net-snmp-devel
2. make sure you can install without net-snmp
3. run postConfigure and make sure the snmptrapd part is removed
4. check ma getsystemi and make sure the snmptrapd is no longer there
5. stopsystem and run getsystemi and check that alarms are being issue from the summary",4,"How to test:

1. make sure you can build with net-snmp-devel
2. make sure you can install without net-snmp
3. run postConfigure and make sure the snmptrapd part is removed
4. check ma getsystemi and make sure the snmptrapd is no longer there
5. stopsystem and run getsystemi and check that alarms are being issue from the summary"
532,MCOL-251,MCOL,David Hill,87267,2016-10-10 23:08:09,"Assign to review, let me know if its reviewable based on the knowledge of OAM",5,"Assign to review, let me know if its reviewable based on the knowledge of OAM"
533,MCOL-251,MCOL,Ben Thompson,87304,2016-10-11 18:48:19,"Review done, looks good, confirmed build/install. ",6,"Review done, looks good, confirmed build/install. "
534,MCOL-251,MCOL,David Hill,87785,2016-10-26 13:46:13,"tested, no snmptrap daemon is now loaded and alarms are functional",7,"tested, no snmptrap daemon is now loaded and alarms are functional"
535,MCOL-262,MCOL,Andrew Hutchings,86732,2016-09-22 23:34:44,"Great work!

Sending to Daniel for QA (although maybe David Hill should try it?)",1,"Great work!

Sending to Daniel for QA (although maybe David Hill should try it?)"
536,MCOL-262,MCOL,David Hill,87008,2016-10-03 14:01:02,"Issue with multi-node installs... needs to be reopened and assigned to me..

The platform name was changed that caused this issue

Installer looking for mariadb-columnstore-platform-1.0.4-1-x86_64-centos7.rpm  instead of mariadb-columnstore-1.0.4-1-x86_64-centos7-platform.rpm",2,"Issue with multi-node installs... needs to be reopened and assigned to me..

The platform name was changed that caused this issue

Installer looking for mariadb-columnstore-platform-1.0.4-1-x86_64-centos7.rpm  instead of mariadb-columnstore-1.0.4-1-x86_64-centos7-platform.rpm"
537,MCOL-262,MCOL,David Hill,87009,2016-10-03 14:02:21,failed multi-node installs... failed review and testing,3,failed multi-node installs... failed review and testing
538,MCOL-262,MCOL,David Hill,87081,2016-10-04 17:02:43,"change made to postConfigure and tested successfully from mcol-262 repo, will have Ben review and then will check into develop",4,"change made to postConfigure and tested successfully from mcol-262 repo, will have Ben review and then will check into develop"
539,MCOL-262,MCOL,David Hill,87082,2016-10-04 17:10:02,"please review postConfigure change in mcol-262 engine repo

[builder@ip-172-30-0-125 postConfigure]$ git diff 6d8a177bd1c9aa3ab8314084e26b7c62539d6c4f postConfigure.cpp 
diff --git a/oamapps/postConfigure/postConfigure.cpp b/oamapps/postConfigure/postConfigure.cpp
index 2c5db22..a35e852 100644
--- a/oamapps/postConfigure/postConfigure.cpp
+++ b/oamapps/postConfigure/postConfigure.cpp
@@ -2854,7 +2854,7 @@ int main(int argc, char *argv[])
                                string separator = ""-"";
                                if ( EEPackageType == ""deb"" )
                                        separator = ""_"";
-                               calpontPackage1 = ""mariadb-columnstore-platform"" + separator + version;
+                               calpontPackage1 = ""mariadb-columnstore-*"" + separator + version;
                                calpontPackage2 = ""mariadb-columnstore-libs"" + separator + version;
                                calpontPackage3 = ""mariadb-columnstore-enterprise"" + separator + version;
                                mysqlPackage = ""mariadb-columnstore-storage-engine"" + separator + version;
",5,"please review postConfigure change in mcol-262 engine repo

[builder@ip-172-30-0-125 postConfigure]$ git diff 6d8a177bd1c9aa3ab8314084e26b7c62539d6c4f postConfigure.cpp 
diff --git a/oamapps/postConfigure/postConfigure.cpp b/oamapps/postConfigure/postConfigure.cpp
index 2c5db22..a35e852 100644
--- a/oamapps/postConfigure/postConfigure.cpp
+++ b/oamapps/postConfigure/postConfigure.cpp
@@ -2854,7 +2854,7 @@ int main(int argc, char *argv[])
                                string separator = ""-"";
                                if ( EEPackageType == ""deb"" )
                                        separator = ""_"";
-                               calpontPackage1 = ""mariadb-columnstore-platform"" + separator + version;
+                               calpontPackage1 = ""mariadb-columnstore-*"" + separator + version;
                                calpontPackage2 = ""mariadb-columnstore-libs"" + separator + version;
                                calpontPackage3 = ""mariadb-columnstore-enterprise"" + separator + version;
                                mysqlPackage = ""mariadb-columnstore-storage-engine"" + separator + version;
"
