,Unnamed: 0,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
1382,1382,QDS-4705,Epic,QDS,2021-07-13 08:01:23,,0.0,Simple benchmark for item rendering,"Benchmark the latency from property change to ""image update"".",,"Simple benchmark for item rendering $end$ Benchmark the latency from property change to ""image update"". $acceptance criteria:$",,Thomas Hartmann,Thomas Hartmann,Not Evaluated,17,,0,0,0,2,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-07-13 08:01:23,Simple benchmark for item rendering,"Benchmark the latency from property change to ""image update"".",,0.0,0.0,0.0,0.0,0.0,"Simple benchmark for item rendering $end$ Benchmark the latency from property change to ""image update"". $acceptance criteria:$",0,0,0,0,0,0,1,0.0,241,23,0.0954357,10,0.0414938,10,0.0414938,7,0.0290456,6,0.0248963
1383,1383,QDS-4706,Task,QDS,2021-07-13 08:32:20,,0.0,Check why images seem to be constantly rendered,,,Check why images seem to be constantly rendered $end$ $acceptance criteria:$,,Thomas Hartmann,Thomas Hartmann,Not Evaluated,1,,0,0,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-07-14 09:29:58,Check why images seem to be constantly rendered,,,0.0,0.0,0.0,0.0,0.0,Check why images seem to be constantly rendered $end$ $acceptance criteria:$,0,0,0,0,0,0,0,24.95,242,23,0.0950413,10,0.0413223,10,0.0413223,7,0.0289256,6,0.0247934
1384,1384,QDS-4707,Task,QDS,2021-07-13 08:39:54,,0.0,Test 2D rendering of single items for complex qml scenes,"Test 2D rendering of single items for complex qml scenes.
",,"Test 2D rendering of single items for complex qml scenes $end$ Test 2D rendering of single items for complex qml scenes.
 $acceptance criteria:$",,Thomas Hartmann,Thomas Hartmann,Not Evaluated,3,,0,0,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-07-13 08:39:54,Test 2D rendering of single items for complex qml scenes,"Test 2D rendering of single items for complex qml scenes.
",,0.0,0.0,0.0,0.0,0.0,"Test 2D rendering of single items for complex qml scenes $end$ Test 2D rendering of single items for complex qml scenes.
 $acceptance criteria:$",0,0,0,0,0,0,0,0.0,243,23,0.0946502,10,0.0411523,10,0.0411523,7,0.0288066,6,0.0246914
1385,1385,QDS-4708,Task,QDS,2021-07-13 09:13:55,,0.0,Loop in QQuickDesignerSupport with simple example,See /QTBUG-94928,,Loop in QQuickDesignerSupport with simple example $end$ See /QTBUG-94928 $acceptance criteria:$,,Thomas Hartmann,Thomas Hartmann,P1: Critical,3,,1,0,1,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-07-13 09:13:55,Loop in QQuickDesignerSupport with simple example,See /QTBUG-94928,,0.0,0.0,0.0,0.0,0.0,Loop in QQuickDesignerSupport with simple example $end$ See /QTBUG-94928 $acceptance criteria:$,0,0,0,0,0,0,0,0.0,244,23,0.0942623,10,0.0409836,10,0.0409836,7,0.0286885,6,0.0245902
1386,1386,QDS-4709,Task,QDS,2021-07-13 09:22:29,,0.0,Create Layer renditions.,"In the first iteration PNG renditions shall be created.
 # Avoid renditions for following types.
 ## Skipped
 ## Merged
 ## Text
 ## Symbol instance
 ## Root
 ## Stray
 # Use uuid as the name of the file
 # Dump the renditions in a temp folder, XD won't let you create custom paths.
 # Figure out how to do compositing.",,"Create Layer renditions. $end$ In the first iteration PNG renditions shall be created.
 # Avoid renditions for following types.
 ## Skipped
 ## Merged
 ## Text
 ## Symbol instance
 ## Root
 ## Stray
 # Use uuid as the name of the file
 # Dump the renditions in a temp folder, XD won't let you create custom paths.
 # Figure out how to do compositing. $acceptance criteria:$",,Vikas Pachdha,Vikas Pachdha,P2: Important,2,,0,0,0,2,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-07-13 09:22:29,Create Layer renditions.,"In the first iteration PNG renditions shall be created.
 # Avoid renditions for following types.
 ## Skipped
 ## Merged
 ## Text
 ## Symbol instance
 ## Root
 ## Stray
 # Use uuid as the name of the file
 # Dump the renditions in a temp folder, XD won't let you create custom paths.
 # Figure out how to do compositing.",,0.0,0.0,0.0,0.0,0.0,"Create Layer renditions. $end$ In the first iteration PNG renditions shall be created.
 # Avoid renditions for following types.
 ## Skipped
 ## Merged
 ## Text
 ## Symbol instance
 ## Root
 ## Stray
 # Use uuid as the name of the file
 # Dump the renditions in a temp folder, XD won't let you create custom paths.
 # Figure out how to do compositing. $acceptance criteria:$",0,0,0,0,0,0,1,0.0,34,5,0.147059,4,0.117647,3,0.0882353,3,0.0882353,3,0.0882353
1387,1387,QDS-4720,Task,QDS,2021-07-16 09:43:05,,0.0,Document migrating 5.15 qmlproject to 6.2 ,"Migrating from 5.15 to 6.2 qmlprojects
* Remove explicit version from the qml component imports e.g. ""import QtQuick 2.5"" -> ""import QtQuick""
* What else?
",,"Document migrating 5.15 qmlproject to 6.2  $end$ Migrating from 5.15 to 6.2 qmlprojects
* Remove explicit version from the qml component imports e.g. ""import QtQuick 2.5"" -> ""import QtQuick""
* What else?
 $acceptance criteria:$",,Kimmo Leppälä,Kimmo Leppälä,Not Evaluated,9,,0,1,0,2,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-09-03 12:46:58,Document migrating 5.15 qmlproject to 6.2 ,"Migrating from 5.15 to 6.2 qmlprojects
* Remove explicit version from the qml component imports e.g. ""import QtQuick 2.5"" -> ""import QtQuick""
* What else?
",,0.0,0.0,0.0,0.0,0.0,"Document migrating 5.15 qmlproject to 6.2  $end$ Migrating from 5.15 to 6.2 qmlprojects
* Remove explicit version from the qml component imports e.g. ""import QtQuick 2.5"" -> ""import QtQuick""
* What else?
 $acceptance criteria:$",0,0,0,0,0,0,1,1179.05,12,2,0.166667,2,0.166667,2,0.166667,2,0.166667,2,0.166667
1388,1388,QDS-4727,User Story,QDS,2021-07-22 15:50:36,,0.0,Qt for MCUs 2.0 API support in QDS 2.3,"Qt for MCUs 2.0 is planned for release in December 2021, similarly to QDS 2.3.

Metadata information in QDS about QUL types and properties should be updated to match what's available in Qt for MCUs 2.0.

QML APIs in QUL are not expected to change much, if at all.",,"Qt for MCUs 2.0 API support in QDS 2.3 $end$ Qt for MCUs 2.0 is planned for release in December 2021, similarly to QDS 2.3.

Metadata information in QDS about QUL types and properties should be updated to match what's available in Qt for MCUs 2.0.

QML APIs in QUL are not expected to change much, if at all. $acceptance criteria:$",,Yoann Lopes,Yoann Lopes,P1: Critical,9,,0,3,4,3,0.0,2,0,,0.0,1151,3.0,2,0.0,2021-11-22 17:31:38,Qt for MCUs 2.0 API support in QDS 2.3,"Qt for MCUs 2.0 is planned for release in December 2021, similarly to QDS 2.3.

Metadata information in QDS about QUL types and properties should be updated to match what's available in Qt for MCUs 2.0.

QML APIs in QUL are not expected to change much, if at all.",,0.0,0.0,0.0,0.0,0.0,"Qt for MCUs 2.0 API support in QDS 2.3 $end$ Qt for MCUs 2.0 is planned for release in December 2021, similarly to QDS 2.3.

Metadata information in QDS about QUL types and properties should be updated to match what's available in Qt for MCUs 2.0.

QML APIs in QUL are not expected to change much, if at all. $acceptance criteria:$",0,0,0,0,0,0,1,2953.68,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1389,1389,QDS-4729,User Story,QDS,2021-07-23 11:08:07,UL-6044,0.0,QDS: update MCU project template with new structure,"The template MCU project in Qt Design Studio needs to be updated to include a .qmlproject with all the new properties and types defined in Qt for MCUs. 

The template .qmlproject should explicitly define all available properties, to make it easier for users to change these properties without having to look into the documentation for what is available.
Imported modules need to make use of the modules API added for MCU in .qmlproject

The generated template CMakeLists also need to be updated to include the new .qmlproject file, rather than adding QML and asset files using the old CMake API from Qt for MCUs 1.x.

If the qmlprojectexporter feature is first released as a Tech Preview, Qt DS should only offer to use it as an option, with an explicit warning about being not a stable feature.",,"QDS: update MCU project template with new structure $end$ The template MCU project in Qt Design Studio needs to be updated to include a .qmlproject with all the new properties and types defined in Qt for MCUs. 

The template .qmlproject should explicitly define all available properties, to make it easier for users to change these properties without having to look into the documentation for what is available.
Imported modules need to make use of the modules API added for MCU in .qmlproject

The generated template CMakeLists also need to be updated to include the new .qmlproject file, rather than adding QML and asset files using the old CMake API from Qt for MCUs 1.x.

If the qmlprojectexporter feature is first released as a Tech Preview, Qt DS should only offer to use it as an option, with an explicit warning about being not a stable feature. $acceptance criteria:$",2.0,Yoann Lopes,Yoann Lopes,P1: Critical,20,2.0,0,10,3,1,0.0,5,0,,0.0,1151,9.0,0,0.0,2021-09-14 07:45:44,Update MCU project template with new .qmlproject format,"The template MCU project in Qt Design Studio needs to be updated to include a .qmlproject with all the new properties and types defined in Qt for MCUs. 

The template .qmlproject should explicitly define all available properties, to make it easier for users to change these properties without having to look into the documentation for what is available.

The generated template CMakeLists also need to be updated to include the new .qmlproject file, rather than adding QML and asset files using the old CMake API from Qt for MCUs 1.x.",,2.0,3.0,0.0,53.0,0.504951,"Update MCU project template with new .qmlproject format $end$ The template MCU project in Qt Design Studio needs to be updated to include a .qmlproject with all the new properties and types defined in Qt for MCUs. 

The template .qmlproject should explicitly define all available properties, to make it easier for users to change these properties without having to look into the documentation for what is available.

The generated template CMakeLists also need to be updated to include the new .qmlproject file, rather than adding QML and asset files using the old CMake API from Qt for MCUs 1.x. $acceptance criteria:$",5,1,1,1,1,1,1,1268.62,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1390,1390,QDS-4731,Task,QDS,2021-07-26 21:10:34,,0.0,Add generated assets to archive and update metadata.,"The assets are generates to a temp directory (XD plugin dictated)

Move these assets to the .qtbridge archive and clean the temp directory. (No need to clean the temp dir. The dir is removed once the XD instance is closed)

The asset information should be updated to metadata json.",,"Add generated assets to archive and update metadata. $end$ The assets are generates to a temp directory (XD plugin dictated)

Move these assets to the .qtbridge archive and clean the temp directory. (No need to clean the temp dir. The dir is removed once the XD instance is closed)

The asset information should be updated to metadata json. $acceptance criteria:$",,Vikas Pachdha,Vikas Pachdha,P2: Important,2,,0,0,0,1,0.0,1,0,,0.0,1151,0.0,0,0.0,2021-07-29 13:39:32,Add generated assets to archive and update metadata.,"The assets are generates to a temp directory (XD plugin dictated)

Move these assets to the .qtbridge archive and clean the temp directory.

The asset information should be updated to metadata json.",,0.0,1.0,0.0,17.0,0.395349,"Add generated assets to archive and update metadata. $end$ The assets are generates to a temp directory (XD plugin dictated)

Move these assets to the .qtbridge archive and clean the temp directory.

The asset information should be updated to metadata json. $acceptance criteria:$",1,1,1,1,1,0,1,64.4667,35,5,0.142857,4,0.114286,3,0.0857143,3,0.0857143,3,0.0857143
1391,1391,QDS-4732,Task,QDS,2021-07-27 08:13:34,,0.0,Build qml2puppet as part of the QDS kits,,,Build qml2puppet as part of the QDS kits $end$ $acceptance criteria:$,,Thomas Hartmann,Thomas Hartmann,P1: Critical,2,,0,1,0,1,0.0,0,0,,0.0,1151,1.0,0,0.0,2021-07-27 08:14:18,Build qml2puppet as part of the QDS kits,,,0.0,0.0,0.0,0.0,0.0,Build qml2puppet as part of the QDS kits $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,245,23,0.0938776,10,0.0408163,10,0.0408163,7,0.0285714,6,0.0244898
1392,1392,QDS-4733,Task,QDS,2021-07-27 08:14:05,,0.0,Define easy way to switch between Qt 6 and Qt 5 kit,,,Define easy way to switch between Qt 6 and Qt 5 kit $end$ $acceptance criteria:$,,Thomas Hartmann,Thomas Hartmann,P1: Critical,3,,0,0,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-07-27 08:14:05,Define easy way to switch between Qt 6 and Qt 5 kit,,,0.0,0.0,0.0,0.0,0.0,Define easy way to switch between Qt 6 and Qt 5 kit $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,246,23,0.0934959,10,0.0406504,10,0.0406504,7,0.0284553,6,0.0243902
1393,1393,QDS-4734,Task,QDS,2021-07-27 08:16:26,,0.0,Use correct kit based on settings,".qmlproject should have a setting for Qt5 / Qt 6.
Wizards and the qmlproject manager should take this setting into account.",,"Use correct kit based on settings $end$ .qmlproject should have a setting for Qt5 / Qt 6.
Wizards and the qmlproject manager should take this setting into account. $acceptance criteria:$",,Thomas Hartmann,Thomas Hartmann,P1: Critical,2,,0,0,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-07-27 08:16:26,Use correct kit based on settings,".qmlproject should have a setting for Qt5 / Qt 6.
Wizards and the qmlproject manager should take this setting into account.",,0.0,0.0,0.0,0.0,0.0,"Use correct kit based on settings $end$ .qmlproject should have a setting for Qt5 / Qt 6.
Wizards and the qmlproject manager should take this setting into account. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,247,23,0.0931174,10,0.0404858,10,0.0404858,7,0.0283401,6,0.0242915
1394,1394,QDS-4735,Task,QDS,2021-07-27 08:17:08,,0.0,Fix scrollbars for Qt 6 based builds on Windows,,,Fix scrollbars for Qt 6 based builds on Windows $end$ $acceptance criteria:$,,Thomas Hartmann,Thomas Hartmann,Not Evaluated,2,,0,0,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-08-13 11:12:34,Fix scrollbars for Qt 6 based builds on Windows,,,0.0,0.0,0.0,0.0,0.0,Fix scrollbars for Qt 6 based builds on Windows $end$ $acceptance criteria:$,0,0,0,0,0,0,0,410.917,248,23,0.0927419,10,0.0403226,10,0.0403226,7,0.0282258,6,0.0241935
1395,1395,QDS-4736,Task,QDS,2021-07-27 08:29:50,,0.0,Adjusting QtQuick3D related sheets,,,Adjusting QtQuick3D related sheets $end$ $acceptance criteria:$,,Thomas Hartmann,Thomas Hartmann,P1: Critical,6,,2,0,3,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-07-27 08:29:50,Adjusting QtQuick3D related sheets,,,0.0,0.0,0.0,0.0,0.0,Adjusting QtQuick3D related sheets $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,249,23,0.0923695,10,0.0401606,10,0.0401606,7,0.0281124,6,0.0240964
1396,1396,QDS-4737,Task,QDS,2021-07-27 08:43:44,QDS-4655,0.0,Testing QDS 2.2 packages,,,Testing QDS 2.2 packages $end$ $acceptance criteria:$,,Thomas Hartmann,Thomas Hartmann,P1: Critical,7,,0,0,0,4,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-07-27 08:43:44,Testing QDS 2.2 packages,,,0.0,0.0,0.0,0.0,0.0,Testing QDS 2.2 packages $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,250,23,0.092,10,0.04,10,0.04,7,0.028,6,0.024
1397,1397,QDS-4757,Suggestion,QDS,2021-07-30 08:21:17,QDS-4644,0.0,Add possibility to collapse/expand all sections at once in Property Editor,"Collapsing/expanding individual sections in Property Editor works now by clicking the sections. It would be handy to collapse and expand all sections in once. 

Component Library and Asset Library have this functionality: Context menu is opened by right clicking the section header. Please see attached pictures.",,"Add possibility to collapse/expand all sections at once in Property Editor $end$ Collapsing/expanding individual sections in Property Editor works now by clicking the sections. It would be handy to collapse and expand all sections in once. 

Component Library and Asset Library have this functionality: Context menu is opened by right clicking the section header. Please see attached pictures. $acceptance criteria:$",,Tanja Remes,Tanja Remes,P3: Somewhat important,6,,0,1,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-08-05 07:32:09,Add possibility to collapse/expand all sections at once in Property Editor,"Collapsing/expanding individual sections in Property Editor works now by clicking the sections. It would be handy to collapse and expand all sections in once. 

Component Library and Asset Library have this functionality: Context menu is opened by right clicking the section header. Please see attached pictures.",,0.0,0.0,0.0,0.0,0.0,"Add possibility to collapse/expand all sections at once in Property Editor $end$ Collapsing/expanding individual sections in Property Editor works now by clicking the sections. It would be handy to collapse and expand all sections in once. 

Component Library and Asset Library have this functionality: Context menu is opened by right clicking the section header. Please see attached pictures. $acceptance criteria:$",0,0,0,0,0,0,0,143.167,131,17,0.129771,11,0.0839695,6,0.0458015,3,0.0229008,2,0.0152672
1398,1398,QDS-4763,Task,QDS,2021-08-02 07:23:29,,0.0,Adding QtGraphical effects for 6.2,"We need  QtGraphical effects for our demos and effects.

QtGraphical effects are already part of our packages but come with a different 'import' (import Qt5Compat.GraphicalEffects).

We need to adjust the examples to not use GraphicalEffects directly and our wrapper has to be adjusted for Qt5/Qt6.",,"Adding QtGraphical effects for 6.2 $end$ We need  QtGraphical effects for our demos and effects.

QtGraphical effects are already part of our packages but come with a different 'import' (import Qt5Compat.GraphicalEffects).

We need to adjust the examples to not use GraphicalEffects directly and our wrapper has to be adjusted for Qt5/Qt6. $acceptance criteria:$",,Thomas Hartmann,Thomas Hartmann,P1: Critical,3,,0,0,0,1,0.0,1,0,,0.0,1151,0.0,0,0.0,2021-08-02 07:23:29,Adding QtGraphical effects for 6.2,We need  QtGraphical effects for our demos and effects.,,0.0,1.0,0.0,36.0,2.11765,Adding QtGraphical effects for 6.2 $end$ We need  QtGraphical effects for our demos and effects. $acceptance criteria:$,1,1,1,1,1,1,1,0.0,251,23,0.0916335,10,0.0398406,10,0.0398406,7,0.0278884,6,0.0239044
